Date,Revenue,COGS,Revenue_lag_1d,COGS_lag_1d,order_count_lag_1d,order_district_count_lag_1d,shipment_count_lag_1d,refund_amount_sum_rolling_7d_mean,review_count_rolling_7d_mean,return_count_rolling_7d_mean,shipping_fee_sum_lag_1d,month,day_of_week
2013-01-08,2449700.42,1973182.14,3048100.39,2452517.39,113.0,31.0,82.0,122433.58571428571,40.142857142857146,15.142857142857142,342.21,1,1
2013-01-09,2049715.7,1654806.5,2449700.42,1973182.14,90.0,30.0,80.0,132034.11285714287,42.714285714285715,17.0,478.39,1,2
2013-01-10,2794331.46,2122153.07,2049715.7,1654806.5,75.0,34.0,79.0,136527.13428571427,42.142857142857146,17.428571428571427,298.18,1,3
2013-01-11,2343077.25,1805692.13,2794331.46,2122153.07,79.0,30.0,91.0,113883.93571428572,44.42857142857143,17.142857142857142,473.27,1,4
2013-01-12,2814596.53,2241879.07,2343077.25,1805692.13,79.0,32.0,62.0,103996.38857142857,45.857142857142854,17.142857142857142,181.55,1,5
2013-01-13,2919719.62,2279740.92,2814596.53,2241879.07,92.0,34.0,83.0,116692.52285714286,47.57142857142857,16.714285714285715,444.85,1,6
2013-01-14,3077677.28,2477490.97,2919719.62,2279740.92,112.0,34.0,78.0,120709.05285714284,48.142857142857146,17.142857142857142,423.61,1,0
2013-01-15,2536405.93,2094291.34,3077677.28,2477490.97,120.0,38.0,91.0,117212.06142857144,43.857142857142854,16.428571428571427,366.72,1,1
2013-01-16,1849789.43,1445623.48,2536405.93,2094291.34,117.0,36.0,92.0,103854.76571428574,42.285714285714285,14.857142857142858,494.98,1,2
2013-01-17,2173214.95,1763012.0,1849789.43,1445623.48,76.0,31.0,85.0,110612.01571428574,42.0,15.0,503.23,1,3
2013-01-18,2099249.56,1615535.57,2173214.95,1763012.0,83.0,29.0,88.0,131434.87142857144,41.142857142857146,14.714285714285714,435.25,1,4
2013-01-19,2477132.79,2033637.15,2099249.56,1615535.57,96.0,35.0,87.0,133893.45571428572,41.57142857142857,14.0,448.03000000000003,1,5
2013-01-20,2522776.58,2018671.04,2477132.79,2033637.15,94.0,29.0,81.0,146157.51142857142,42.57142857142857,15.285714285714286,485.94,1,6
2013-01-21,4100379.42,3250868.59,2522776.58,2018671.04,116.0,35.0,78.0,138820.82142857142,43.142857142857146,14.285714285714286,343.61,1,0
2013-01-22,3538734.12,2801650.02,4100379.42,3250868.59,148.0,36.0,102.0,133143.3457142857,42.857142857142854,14.428571428571429,497.3,1,1
2013-01-23,2836455.88,2322088.98,3538734.12,2801650.02,128.0,33.0,101.0,157573.62000000002,44.714285714285715,14.571428571428571,519.45,1,2
2013-01-24,2522924.71,2102458.71,2836455.88,2322088.98,114.0,36.0,115.0,146663.51571428572,44.714285714285715,13.571428571428571,571.21,1,3
2013-01-25,2823082.71,2273250.41,2522924.71,2102458.71,108.0,32.0,112.0,129105.05857142857,44.285714285714285,12.857142857142858,632.71,1,4
2013-01-26,2312290.79,1869897.73,2823082.71,2273250.41,123.0,38.0,95.0,142303.87714285712,42.285714285714285,14.0,535.39,1,5
2013-01-27,3818881.29,3023842.24,2312290.79,1869897.73,107.0,35.0,91.0,114491.83857142857,41.0,11.571428571428571,607.52,1,6
2013-01-28,5008712.77,4035190.91,3818881.29,3023842.24,152.0,38.0,115.0,108792.51285714286,39.714285714285715,10.714285714285714,545.56,1,0
2013-01-29,4833870.43,4015854.7,5008712.77,4035190.91,207.0,36.0,132.0,103104.6142857143,40.0,9.0,598.6,1,1
2013-01-30,4296295.37,3414688.28,4833870.43,4015854.7,214.0,39.0,147.0,100546.29142857144,36.857142857142854,9.0,426.11,1,2
2013-01-31,3378679.46,2731823.14,4296295.37,3414688.28,185.0,38.0,179.0,100068.61142857143,35.57142857142857,8.428571428571429,712.6,1,3
2013-02-01,4073777.92,3289266.58,3378679.46,2731823.14,167.0,35.0,175.0,94890.59285714287,32.57142857142857,7.428571428571429,987.14,2,4
2013-02-02,2351969.75,1915236.16,4073777.92,3289266.58,163.0,38.0,166.0,83152.17285714285,32.57142857142857,6.571428571428571,942.24,2,5
2013-02-03,2743224.75,2293960.05,2351969.75,1915236.16,80.0,30.0,113.0,89065.28428571428,30.0,6.857142857142857,657.83,2,6
2013-02-04,3599084.22,2986552.92,2743224.75,2293960.05,102.0,38.0,112.0,106090.56000000001,27.285714285714285,7.714285714285714,537.49,2,0
2013-02-05,3829186.14,3181079.49,3599084.22,2986552.92,151.0,38.0,116.0,106819.47,26.0,8.142857142857142,651.99,2,1
2013-02-06,2313071.08,1919077.04,3829186.14,3181079.49,133.0,35.0,93.0,80460.43000000001,25.285714285714285,7.0,437.90999999999997,2,2
2013-02-07,2839296.13,2338660.54,2313071.08,1919077.04,87.0,30.0,103.0,73166.26857142858,24.714285714285715,7.0,682.05,2,3
2013-02-08,2648161.4,2136088.4,2839296.13,2338660.54,101.0,35.0,106.0,84093.01857142858,24.714285714285715,7.428571428571429,415.11,2,4
2013-02-09,2957587.36,2354253.06,2648161.4,2136088.4,100.0,32.0,93.0,83490.93428571429,22.857142857142858,6.857142857142857,621.45,2,5
2013-02-10,3380985.73,2832001.18,2957587.36,2354253.06,122.0,35.0,87.0,85839.71285714286,22.0,6.857142857142857,352.06,2,6
2013-02-11,4189315.44,3426089.62,3380985.73,2832001.18,139.0,35.0,102.0,81302.28142857144,22.0,6.857142857142857,421.18,2,0
2013-02-12,3967295.55,3276616.25,4189315.44,3426089.62,187.0,37.0,111.0,86293.68714285715,22.714285714285715,7.571428571428571,646.74,2,1
2013-02-13,3156812.35,2628245.52,3967295.55,3276616.25,163.0,37.0,121.0,96144.82571428572,23.285714285714285,8.428571428571429,642.86,2,2
2013-02-14,3286622.13,2725794.93,3156812.35,2628245.52,118.0,37.0,158.0,107744.26142857142,23.857142857142858,8.571428571428571,1202.48,2,3
2013-02-15,2860640.37,2293142.09,3286622.13,2725794.93,142.0,36.0,133.0,107432.65571428572,24.285714285714285,8.857142857142858,902.21,2,4
2013-02-16,3339909.75,2755975.45,2860640.37,2293142.09,111.0,34.0,114.0,96406.63428571429,24.428571428571427,8.857142857142858,743.73,2,5
2013-02-17,3433567.61,2907659.44,3339909.75,2755975.45,140.0,37.0,120.0,86775.77,25.285714285714285,8.571428571428571,779.14,2,6
2013-02-18,4473211.04,3823113.82,3433567.61,2907659.44,150.0,37.0,108.0,77495.61857142858,25.428571428571427,8.142857142857142,638.29,2,0
2013-02-19,4318301.23,3421155.04,4473211.04,3823113.82,183.0,38.0,128.0,75687.42142857144,24.142857142857142,8.142857142857142,947.12,2,1
2013-02-20,3392471.04,2787089.48,4318301.23,3421155.04,174.0,38.0,147.0,71341.49,22.571428571428573,7.857142857142857,1065.35,2,2
2013-02-21,3412803.18,2676550.95,3392471.04,2787089.48,148.0,36.0,157.0,79194.59857142858,22.857142857142858,7.857142857142857,936.43,2,3
2013-02-22,3535377.38,2908690.59,3412803.18,2676550.95,141.0,35.0,132.0,69286.34571428572,22.857142857142858,7.285714285714286,661.4,2,4
2013-02-23,4286140.45,3439856.85,3535377.38,2908690.59,154.0,38.0,132.0,77756.06285714285,24.285714285714285,7.428571428571429,727.37,2,5
2013-02-24,5419232.89,4431878.1,4286140.45,3439856.85,179.0,36.0,130.0,86630.01714285715,24.428571428571427,8.428571428571429,848.93,2,6
2013-02-25,9128225.25,7430696.94,5419232.89,4431878.1,243.0,38.0,163.0,97090.17857142857,25.428571428571427,8.857142857142858,1171.58,2,0
2013-02-26,6762535.71,5653323.87,9128225.25,7430696.94,411.0,39.0,200.0,93445.16142857143,27.428571428571427,8.857142857142858,1446.53,2,1
2013-02-27,5716765.68,4880975.48,6762535.71,5653323.87,329.0,39.0,241.0,89554.0642857143,28.285714285714285,9.0,1341.6,2,2
2013-02-28,4367566.41,3573846.75,5716765.68,4880975.48,299.0,39.0,294.0,79413.29714285715,27.428571428571427,8.857142857142858,1928.55,2,3
2013-03-01,2693901.21,2256905.73,4367566.41,3573846.75,211.0,38.0,282.0,75775.0,27.714285714285715,8.714285714285714,1742.65,3,4
2013-03-02,279813.94,236576.31,2693901.21,2256905.73,142.0,36.0,208.0,80626.0942857143,27.428571428571427,9.0,1613.3,3,5
2013-03-03,1959484.08,1505793.8,279813.94,236576.31,9.0,9.0,142.0,92364.12857142858,26.714285714285715,8.571428571428571,887.85,3,6
2013-03-04,1412869.43,1130489.5,1959484.08,1505793.8,48.0,24.0,94.0,94146.59857142856,26.571428571428573,8.428571428571429,572.19,3,0
2013-03-05,2440470.72,1954056.55,1412869.43,1130489.5,56.0,26.0,56.0,102167.35571428573,26.142857142857142,8.571428571428571,356.09,3,1
2013-03-06,3247761.18,2622451.1,2440470.72,1954056.55,83.0,33.0,45.0,107243.1557142857,25.142857142857142,9.0,260.61,3,2
2013-03-07,4017685.67,3191424.08,3247761.18,2622451.1,110.0,35.0,53.0,109763.99571428573,24.857142857142858,9.571428571428571,265.1,3,3
2013-03-08,3622255.55,2838056.23,4017685.67,3191424.08,161.0,39.0,78.0,137501.16571428574,26.714285714285715,11.714285714285714,415.40000000000003,3,4
2013-03-09,3263371.09,2560913.71,3622255.55,2838056.23,139.0,38.0,107.0,140196.55000000002,26.142857142857142,11.857142857142858,610.99,3,5
2013-03-10,3510986.19,2877727.07,3263371.09,2560913.71,118.0,38.0,127.0,122259.38571428573,27.571428571428573,11.571428571428571,531.92,3,6
2013-03-11,3242639.13,2568418.97,3510986.19,2877727.07,129.0,33.0,114.0,117918.92000000001,28.857142857142858,11.714285714285714,606.02,3,0
2013-03-12,3660190.99,2853606.73,3242639.13,2568418.97,134.0,37.0,106.0,109271.67857142857,28.285714285714285,11.0,692.11,3,1
2013-03-13,4335373.37,3463021.54,3660190.99,2853606.73,149.0,38.0,122.0,105398.03714285717,28.142857142857142,10.142857142857142,580.37,3,2
2013-03-14,6692797.3,5359353.2,4335373.37,3463021.54,181.0,36.0,125.0,121139.89714285715,29.571428571428573,10.714285714285714,511.73,3,3
2013-03-15,5330057.69,4206775.58,6692797.3,5359353.2,245.0,39.0,139.0,97576.74,27.428571428571427,9.714285714285714,681.03,3,4
2013-03-16,3591734.21,2762570.88,5330057.69,4206775.58,207.0,38.0,179.0,91370.56428571428,28.428571428571427,9.857142857142858,886.61,3,5
2013-03-17,4401297.64,3565497.63,3591734.21,2762570.88,138.0,34.0,187.0,99304.87428571428,26.857142857142858,10.714285714285714,808.46,3,6
2013-03-18,4567013.37,3743618.37,4401297.64,3565497.63,172.0,39.0,143.0,103804.13857142859,24.714285714285715,11.285714285714286,824.35,3,0
2013-03-19,4645433.62,3929520.42,4567013.37,3743618.37,203.0,37.0,149.0,104609.38142857143,26.142857142857142,12.0,748.86,3,1
2013-03-20,4992105.19,4308112.41,4645433.62,3929520.42,218.0,39.0,165.0,111844.36428571427,26.428571428571427,13.0,949.65,3,2
2013-03-21,7355693.45,6496769.78,4992105.19,4308112.41,246.0,39.0,198.0,101234.2,24.285714285714285,13.571428571428571,1307.03,3,3
2013-03-22,6603332.26,6021167.98,7355693.45,6496769.78,322.0,39.0,213.0,101092.51714285715,25.285714285714285,12.428571428571429,1383.32,3,4
2013-03-23,6009508.61,5393148.03,6603332.26,6021167.98,306.0,39.0,236.0,107506.96428571429,25.571428571428573,12.571428571428571,1394.08,3,5
2013-03-24,5088153.2,4610104.28,6009508.61,5393148.03,246.0,38.0,223.0,103146.34,27.285714285714285,12.142857142857142,1072.95,3,6
2013-03-25,4694308.82,4169990.65,5088153.2,4610104.28,236.0,39.0,247.0,97581.56571428571,28.285714285714285,11.857142857142858,1460.36,3,0
2013-03-26,5731432.22,5192620.7,4694308.82,4169990.65,216.0,39.0,232.0,98089.53571428571,29.285714285714285,11.0,1519.99,3,1
2013-03-27,6872130.59,6081507.57,5731432.22,5192620.7,256.0,39.0,214.0,103243.75428571428,30.428571428571427,10.857142857142858,1189.95,3,2
2013-03-28,8099154.93,7239463.63,6872130.59,6081507.57,313.0,39.0,213.0,88970.17285714285,31.285714285714285,9.0,1204.08,3,3
2013-03-29,8381683.44,7644413.84,8099154.93,7239463.63,398.0,38.0,268.0,86462.13428571429,31.285714285714285,9.428571428571429,1748.58,3,4
2013-03-30,11636994.38,10600188.31,8381683.44,7644413.84,369.0,39.0,280.0,89843.38,30.142857142857142,9.285714285714286,1704.56,3,5
2013-03-31,9455023.8,8513517.85,11636994.38,10600188.31,544.0,39.0,362.0,91705.01142857144,30.857142857142858,9.428571428571429,1800.04,3,6
2013-04-01,10313848.23,9188774.52,9455023.8,8513517.85,496.0,39.0,413.0,99638.49571428573,31.0,9.857142857142858,2356.09,4,0
2013-04-02,8250013.05,7374699.1,10313848.23,9188774.52,516.0,39.0,394.0,105117.87285714285,29.857142857142858,11.0,2139.04,4,1
2013-04-03,8740749.51,7769943.74,8250013.05,7374699.1,407.0,39.0,463.0,95304.94714285716,31.428571428571427,11.0,2454.2,4,2
2013-04-04,4270660.8,3779960.51,8740749.51,7769943.74,448.0,39.0,420.0,108265.44428571429,33.142857142857146,12.142857142857142,2473.41,4,3
2013-04-05,3073716.42,2637291.44,4270660.8,3779960.51,175.0,37.0,323.0,115008.66,31.714285714285715,12.571428571428571,2169.63,4,4
2013-04-06,3663196.56,3221790.63,3073716.42,2637291.44,128.0,38.0,258.0,107184.92714285714,31.714285714285715,12.714285714285714,1538.83,4,5
2013-04-07,2924734.26,2598895.09,3663196.56,3221790.63,165.0,39.0,180.0,124976.65714285713,32.42857142857143,13.428571428571429,1149.83,4,6
2013-04-08,4670874.28,4351446.44,2924734.26,2598895.09,165.0,39.0,146.0,145540.05142857143,33.857142857142854,14.428571428571429,674.79,4,0
2013-04-09,4293257.18,3845242.09,4670874.28,4351446.44,192.0,38.0,127.0,165101.43285714285,34.285714285714285,15.0,875.63,4,1
2013-04-10,6011834.78,5327749.04,4293257.18,3845242.09,212.0,38.0,173.0,191371.39142857143,36.57142857142857,15.285714285714286,775.33,4,2
2013-04-11,4244755.76,3794688.65,6011834.78,5327749.04,269.0,38.0,169.0,201796.80428571426,37.857142857142854,15.857142857142858,1302.51,4,3
2013-04-12,4282161.81,3850989.97,4244755.76,3794688.65,194.0,38.0,193.0,222097.26428571428,41.0,17.428571428571427,1072.0,4,4
2013-04-13,5214391.75,4691901.42,4282161.81,3850989.97,177.0,38.0,197.0,255096.66142857145,45.0,19.142857142857142,965.54,4,5
2013-04-14,4506492.03,3873550.82,5214391.75,4691901.42,238.0,38.0,179.0,251914.74000000002,46.57142857142857,19.142857142857142,964.54,4,6
2013-04-15,5167610.5,4514315.72,4506492.03,3873550.82,209.0,39.0,183.0,250381.05714285714,48.142857142857146,19.428571428571427,1087.54,4,0
2013-04-16,5887221.88,4755791.57,5167610.5,4514315.72,226.0,39.0,198.0,256294.01857142858,49.857142857142854,19.714285714285715,1039.68,4,1
2013-04-17,8104639.53,6617328.78,5887221.88,4755791.57,267.0,39.0,204.0,243204.52,49.42857142857143,20.571428571428573,1130.3,4,2
2013-04-18,6536742.64,5253454.75,8104639.53,6617328.78,344.0,39.0,207.0,249902.00857142857,50.0,21.714285714285715,1292.94,4,3
2013-04-19,5871312.85,4657092.08,6536742.64,5253454.75,276.0,39.0,257.0,240536.45857142858,50.714285714285715,21.285714285714285,1547.26,4,4
2013-04-20,6012115.71,4722140.67,5871312.85,4657092.08,214.0,38.0,266.0,245445.79285714286,49.57142857142857,21.714285714285715,1412.4,4,5
2013-04-21,6323547.99,5021941.78,6012115.71,4722140.67,253.0,38.0,241.0,254679.56,48.0,22.571428571428573,1169.84,4,6
2013-04-22,7292352.56,5866886.82,6323547.99,5021941.78,262.0,39.0,213.0,250307.58428571426,47.0,21.857142857142858,1042.25,4,0
2013-04-23,8757473.08,6907927.03,7292352.56,5866886.82,319.0,39.0,224.0,223231.78,46.285714285714285,21.285714285714285,1247.46,4,1
2013-04-24,9358565.61,7286897.36,8757473.08,6907927.03,370.0,39.0,260.0,240843.00857142857,46.0,22.142857142857142,1204.86,4,2
2013-04-25,9127283.0,7206948.14,9358565.61,7286897.36,431.0,39.0,301.0,246385.63571428572,46.57142857142857,21.428571428571427,1525.53,4,3
2013-04-26,6156392.84,4860244.05,9127283.0,7206948.14,394.0,39.0,354.0,253179.29714285716,47.857142857142854,21.142857142857142,1848.86,4,4
2013-04-27,6420235.09,5103697.51,6156392.84,4860244.05,270.0,39.0,310.0,233771.90428571426,47.857142857142854,20.285714285714285,1503.32,4,5
2013-04-28,9099343.31,7234100.22,6420235.09,5103697.51,277.0,38.0,318.0,219313.07285714286,48.42857142857143,19.142857142857142,1654.45,4,6
2013-04-29,13160942.22,10423989.71,9099343.31,7234100.22,362.0,39.0,308.0,196153.49,49.0,18.285714285714285,1730.23,4,0
2013-04-30,11190466.86,8842281.65,13160942.22,10423989.71,584.0,39.0,293.0,192756.24857142856,50.857142857142854,17.285714285714285,1260.57,4,1
2013-05-01,13051232.31,10395426.51,11190466.86,8842281.65,530.0,39.0,388.0,164531.26714285713,52.42857142857143,15.142857142857142,1955.05,5,2
2013-05-02,11179665.29,8989067.99,13051232.31,10395426.51,569.0,39.0,446.0,165707.32000000004,52.42857142857143,14.857142857142858,2668.03,5,3
2013-05-03,8173550.12,6507576.59,11179665.29,8989067.99,512.0,39.0,458.0,158507.7142857143,51.714285714285715,14.428571428571429,2274.03,5,4
2013-05-04,3225175.57,2586608.79,8173550.12,6507576.59,341.0,39.0,443.0,139940.8842857143,53.857142857142854,13.571428571428571,2326.74,5,5
2013-05-05,3906711.0,3268319.42,3225175.57,2586608.79,116.0,37.0,341.0,151974.37142857144,54.42857142857143,14.428571428571429,1886.42,5,6
2013-05-06,4311626.38,3384442.35,3906711.0,3268319.42,149.0,37.0,232.0,173701.68,54.0,15.857142857142858,1316.18,5,0
2013-05-07,3763332.37,3079887.85,4311626.38,3384442.35,166.0,39.0,178.0,190430.01285714284,54.42857142857143,17.714285714285715,992.27,5,1
2013-05-08,5458168.5,4267785.48,3763332.37,3079887.85,162.0,38.0,112.0,189222.26285714286,53.714285714285715,18.428571428571427,452.84,5,2
2013-05-09,5815611.07,4647084.74,5458168.5,4267785.48,211.0,38.0,156.0,191908.47714285713,52.57142857142857,19.0,674.3100000000001,5,3
2013-05-10,4248246.45,3392369.6,5815611.07,4647084.74,241.0,39.0,171.0,202264.85142857142,53.0,20.571428571428573,1011.35,5,4
2013-05-11,4388803.6,3347274.34,4248246.45,3392369.6,183.0,39.0,190.0,208136.61571428573,50.142857142857146,20.714285714285715,870.08,5,5
2013-05-12,4298069.68,3423974.02,4388803.6,3347274.34,171.0,39.0,174.0,185837.42142857143,50.0,19.857142857142858,842.8,5,6
2013-05-13,4663488.62,3677688.54,4298069.68,3423974.02,187.0,37.0,177.0,175713.49857142856,51.714285714285715,19.857142857142858,955.73,5,0
2013-05-14,5622176.45,4515976.68,4663488.62,3677688.54,180.0,39.0,166.0,175786.40285714288,50.857142857142854,18.857142857142858,753.47,5,1
2013-05-15,6416011.44,5136196.06,5622176.45,4515976.68,221.0,39.0,160.0,211111.62999999998,50.57142857142857,19.857142857142858,632.37,5,2
2013-05-16,7727680.05,6101584.58,6416011.44,5136196.06,264.0,38.0,197.0,197889.42857142858,51.857142857142854,19.857142857142858,1065.91,5,3
2013-05-17,6520355.77,5213542.1,7727680.05,6101584.58,322.0,39.0,232.0,212899.0442857143,51.57142857142857,20.142857142857142,1158.91,5,4
2013-05-18,5126131.05,4165368.61,6520355.77,5213542.1,253.0,39.0,208.0,215355.6,52.857142857142854,20.428571428571427,1127.3,5,5
2013-05-19,5417543.03,4323889.4,5126131.05,4165368.61,215.0,39.0,242.0,228001.88571428575,53.57142857142857,21.428571428571427,1204.28,5,6
2013-05-20,5837064.06,4872375.63,5417543.03,4323889.4,228.0,39.0,228.0,229515.82571428572,52.285714285714285,20.857142857142858,1410.39,5,0
2013-05-21,5156527.79,4086850.49,5837064.06,4872375.63,236.0,39.0,206.0,241141.60428571427,50.285714285714285,21.0,945.53,5,1
2013-05-22,6977473.78,5617374.39,5156527.79,4086850.49,220.0,38.0,194.0,253830.53285714285,49.857142857142854,21.428571428571427,963.78,5,2
2013-05-23,9166919.02,7150676.62,6977473.78,5617374.39,303.0,39.0,221.0,244901.19999999998,48.57142857142857,20.571428571428573,1186.69,5,3
2013-05-24,6670030.19,5242528.96,9166919.02,7150676.62,365.0,39.0,234.0,214337.02,47.857142857142854,18.571428571428573,1169.3799999999999,5,4
2013-05-25,5054594.94,3916382.21,6670030.19,5242528.96,271.0,39.0,260.0,227897.64857142858,47.57142857142857,18.857142857142858,1184.16,5,5
2013-05-26,3649585.05,2889501.26,5054594.94,3916382.21,202.0,39.0,262.0,247163.0457142857,44.714285714285715,19.142857142857142,1396.03,5,6
2013-05-27,4403026.04,3471897.02,3649585.05,2889501.26,143.0,38.0,191.0,253638.49714285714,43.714285714285715,18.857142857142858,960.76,5,0
2013-05-28,6274027.61,4977411.59,4403026.04,3471897.02,192.0,39.0,203.0,221678.6742857143,44.714285714285715,17.857142857142858,1121.44,5,1
2013-05-29,7359639.59,5841803.19,6274027.61,4977411.59,232.0,39.0,174.0,180404.74142857143,43.857142857142854,16.142857142857142,864.64,5,2
2013-05-30,12828293.48,10036927.65,7359639.59,5841803.19,338.0,39.0,168.0,197126.05285714287,44.285714285714285,16.714285714285715,983.92,5,3
2013-05-31,13809349.18,11231361.14,12828293.48,10036927.65,551.0,39.0,297.0,212720.08428571429,43.857142857142854,17.714285714285715,1342.12,5,4
2013-06-01,13162597.88,10314262.16,13809349.18,11231361.14,570.0,39.0,375.0,216989.45142857145,45.857142857142854,17.571428571428573,2326.16,6,5
2013-06-02,12079925.72,9610953.04,13162597.88,10314262.16,566.0,39.0,425.0,205498.73285714287,48.857142857142854,16.285714285714285,2402.17,6,6
2013-06-03,9411997.25,7525850.2,12079925.72,9610953.04,511.0,39.0,496.0,192717.83142857143,50.0,15.571428571428571,2949.97,6,0
2013-06-04,5397308.75,4297393.33,9411997.25,7525850.2,430.0,39.0,486.0,200275.4128571429,50.285714285714285,15.142857142857142,2453.93,6,1
2013-06-05,6860958.96,5505167.85,5397308.75,4297393.33,209.0,39.0,362.0,213467.49857142862,50.0,16.142857142857142,1753.37,6,2
2013-06-06,5692902.11,4632206.37,6860958.96,5505167.85,275.0,39.0,299.0,194449.11714285714,49.714285714285715,15.142857142857142,1524.31,6,3
