day_of_week,month,quarter,year,is_weekend,Revenue_lag_1d,Revenue_lag_7d,Revenue_rolling_7d_mean,Revenue_rolling_28d_mean,COGS_lag_1d,COGS_lag_7d,COGS_rolling_7d_mean,COGS_rolling_28d_mean,sessions_sum_lag_1d,sessions_sum_lag_7d,sessions_sum_rolling_7d_mean,sessions_sum_rolling_28d_mean,unique_visitors_sum_lag_1d,unique_visitors_sum_lag_7d,unique_visitors_sum_rolling_7d_mean,unique_visitors_sum_rolling_28d_mean,page_views_sum_lag_1d,page_views_sum_lag_7d,page_views_sum_rolling_7d_mean,page_views_sum_rolling_28d_mean,avg_bounce_rate_lag_1d,avg_bounce_rate_lag_7d,avg_bounce_rate_rolling_7d_mean,avg_bounce_rate_rolling_28d_mean,avg_session_duration_sec_mean_lag_1d,avg_session_duration_sec_mean_lag_7d,avg_session_duration_sec_mean_rolling_7d_mean,avg_session_duration_sec_mean_rolling_28d_mean,traffic_source_count_lag_1d,traffic_source_count_lag_7d,traffic_source_count_rolling_7d_mean,traffic_source_count_rolling_28d_mean,daily_order_count_lag_1d,daily_order_count_lag_7d,daily_order_count_rolling_7d_mean,daily_order_count_rolling_28d_mean,daily_customer_count_lag_1d,daily_customer_count_lag_7d,daily_customer_count_rolling_7d_mean,daily_customer_count_rolling_28d_mean,order_source_count_lag_1d,order_source_count_lag_7d,order_source_count_rolling_7d_mean,order_source_count_rolling_28d_mean,order_status_cancelled_count_lag_1d,order_status_cancelled_count_lag_7d,order_status_cancelled_count_rolling_7d_mean,order_status_cancelled_count_rolling_28d_mean,order_status_created_count_lag_1d,order_status_created_count_lag_7d,order_status_created_count_rolling_7d_mean,order_status_created_count_rolling_28d_mean,order_status_delivered_count_lag_1d,order_status_delivered_count_lag_7d,order_status_delivered_count_rolling_7d_mean,order_status_delivered_count_rolling_28d_mean,order_status_paid_count_lag_1d,order_status_paid_count_lag_7d,order_status_paid_count_rolling_7d_mean,order_status_paid_count_rolling_28d_mean,order_status_returned_count_lag_1d,order_status_returned_count_lag_7d,order_status_returned_count_rolling_7d_mean,order_status_returned_count_rolling_28d_mean,order_status_shipped_count_lag_1d,order_status_shipped_count_lag_7d,order_status_shipped_count_rolling_7d_mean,order_status_shipped_count_rolling_28d_mean,daily_total_quantity_lag_1d,daily_total_quantity_lag_7d,daily_total_quantity_rolling_7d_mean,daily_total_quantity_rolling_28d_mean,daily_gross_item_revenue_lag_1d,daily_gross_item_revenue_lag_7d,daily_gross_item_revenue_rolling_7d_mean,daily_gross_item_revenue_rolling_28d_mean,daily_discount_amount_lag_1d,daily_discount_amount_lag_7d,daily_discount_amount_rolling_7d_mean,daily_discount_amount_rolling_28d_mean,daily_distinct_products_lag_1d,daily_distinct_products_lag_7d,daily_distinct_products_rolling_7d_mean,daily_distinct_products_rolling_28d_mean,daily_estimated_cogs_lag_1d,daily_estimated_cogs_lag_7d,daily_estimated_cogs_rolling_7d_mean,daily_estimated_cogs_rolling_28d_mean,daily_return_count_lag_1d,daily_return_count_lag_7d,daily_return_count_rolling_7d_mean,daily_return_count_rolling_28d_mean,daily_refund_amount_lag_1d,daily_refund_amount_lag_7d,daily_refund_amount_rolling_7d_mean,daily_refund_amount_rolling_28d_mean,daily_return_quantity_lag_1d,daily_return_quantity_lag_7d,daily_return_quantity_rolling_7d_mean,daily_return_quantity_rolling_28d_mean,daily_stock_on_hand_sum_lag_1d,daily_stock_on_hand_sum_lag_7d,daily_stock_on_hand_sum_rolling_7d_mean,daily_stock_on_hand_sum_rolling_28d_mean,daily_units_received_sum_lag_1d,daily_units_received_sum_lag_7d,daily_units_received_sum_rolling_7d_mean,daily_units_received_sum_rolling_28d_mean,daily_units_sold_sum_lag_1d,daily_units_sold_sum_lag_7d,daily_units_sold_sum_rolling_7d_mean,daily_units_sold_sum_rolling_28d_mean,daily_stockout_days_sum_lag_1d,daily_stockout_days_sum_lag_7d,daily_stockout_days_sum_rolling_7d_mean,daily_stockout_days_sum_rolling_28d_mean,daily_days_of_supply_mean_lag_1d,daily_days_of_supply_mean_lag_7d,daily_days_of_supply_mean_rolling_7d_mean,daily_days_of_supply_mean_rolling_28d_mean,daily_fill_rate_mean_lag_1d,daily_fill_rate_mean_lag_7d,daily_fill_rate_mean_rolling_7d_mean,daily_fill_rate_mean_rolling_28d_mean,daily_inventory_product_count_lag_1d,daily_inventory_product_count_lag_7d,daily_inventory_product_count_rolling_7d_mean,daily_inventory_product_count_rolling_28d_mean
6,5,2,2013,1,3225175.57,9099343.31,9868625.097142858,7008727.528928571,2586608.79,7234100.22,7854150.208571428,5717435.044285714,26616.0,26593.0,27165.0,27022.071428571428,18955.0,20990.0,20520.428571428572,20466.25,87588.0,92764.0,114544.14285714286,116424.32142857143,0.00566,0.00388,0.004521428571428571,0.004599642857142857,226.5,199.8,228.12857142857143,210.2607142857143,1.0,1.0,1.0,1.0,116.0,362.0,430.57142857142856,306.17857142857144,114.0,359.0,426.42857142857144,303.4642857142857,6.0,6.0,6.0,6.0,11.0,43.0,41.285714285714285,27.892857142857142,1.0,4.0,3.857142857142857,3.5,93.0,277.0,346.14285714285717,246.53571428571428,0.0,5.0,8.428571428571429,6.035714285714286,10.0,27.0,23.142857142857142,16.5,1.0,6.0,7.714285714285714,5.714285714285714,521.0,1819.0,2173.285714285714,1539.9642857142858,3225175.57,9099343.31,9868625.097142858,7008727.528928571,0.0,0.0,0.0,167059.07107142854,87.0,191.0,197.42857142857142,167.92857142857142,2586608.7921291203,7234100.223617342,7854150.209368497,5717435.045585246,21.0,12.0,14.428571428571429,18.821428571428573,236179.5,76191.69,151974.37142857144,219470.43607142856,47.0,33.0,38.285714285714285,53.0,0.0,0.0,39336.0,39336.0,7744.0,7744.0,15456.0,15456.0,6650.0,6650.0,13092.0,13092.0,0.0,0.0,674.0,674.0,842.3717693836978,842.3717693836978,120.45135699373695,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.9530993736951984,0.0,0.0,479.0,479.0
0,5,2,2013,0,3906711.0,13160942.22,9126820.481428571,7043798.126785715,3268319.42,10423989.71,7287610.094285714,5741343.0560714295,26820.0,30100.0,27197.428571428572,27006.35714285714,19885.0,21412.0,20362.571428571428,20391.714285714286,116224.0,127202.0,117895.57142857143,116071.67857142857,0.00383,0.00508,0.004514285714285715,0.004571071428571429,209.1,142.8,229.45714285714286,213.80714285714285,1.0,1.0,1.0,1.0,149.0,584.0,400.14285714285717,305.60714285714283,147.0,576.0,396.14285714285717,302.89285714285717,6.0,6.0,6.0,6.0,14.0,55.0,37.142857142857146,27.75,3.0,5.0,3.7142857142857144,3.5,123.0,467.0,324.14285714285717,246.28571428571428,0.0,14.0,7.714285714285714,6.0,8.0,34.0,20.428571428571427,16.428571428571427,1.0,9.0,7.0,5.642857142857143,635.0,3034.0,2004.142857142857,1533.642857142857,3906711.0,13160942.22,9126820.481428571,7043798.126785715,0.0,0.0,0.0,154524.49464285714,105.0,229.0,185.14285714285714,167.10714285714286,3268319.4166766824,10423989.713000402,7287610.09409126,5741343.05729424,22.0,10.0,15.857142857142858,18.857142857142858,228282.84999999998,90214.38,173701.68,217635.95285714287,67.0,29.0,43.142857142857146,52.785714285714285,0.0,0.0,39336.0,39336.0,7744.0,7744.0,15456.0,15456.0,6650.0,6650.0,13092.0,13092.0,0.0,0.0,674.0,674.0,842.3717693836978,842.3717693836978,120.45135699373695,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.9530993736951984,0.0,0.0,479.0,479.0
1,5,2,2013,0,4311626.38,11190466.86,7862632.504285715,7030967.844642857,3384442.35,8842281.65,6281960.471428572,5706807.195714286,24933.0,26638.0,26459.285714285714,26795.10714285714,19563.0,20421.0,20098.428571428572,20312.85714285714,109347.0,114824.0,115344.85714285714,114418.10714285714,0.00459,0.00385,0.004444285714285714,0.004562142857142857,111.7,250.7,225.0142857142857,213.5285714285714,1.0,1.0,1.0,1.0,166.0,530.0,340.42857142857144,304.67857142857144,165.0,524.0,337.42857142857144,301.9642857142857,6.0,6.0,6.0,6.0,10.0,51.0,30.714285714285715,27.321428571428573,1.0,3.0,3.142857142857143,3.4642857142857144,132.0,435.0,276.2857142857143,245.57142857142858,3.0,11.0,6.142857142857143,5.964285714285714,16.0,19.0,17.857142857142858,16.714285714285715,4.0,11.0,6.285714285714286,5.642857142857143,937.0,2645.0,1704.5714285714287,1533.142857142857,4311626.38,11190466.86,7862632.504285715,7030967.844642857,0.0,0.0,0.0,134506.45892857143,121.0,226.0,169.71428571428572,166.96428571428572,3384442.3549343077,8842281.64517879,6281960.471510389,5706807.197004261,23.0,10.0,17.714285714285715,19.0,207312.71,93670.56,190430.01285714284,215678.01499999998,61.0,26.0,47.714285714285715,53.17857142857143,0.0,39336.0,39336.0,39336.0,7744.0,15456.0,15456.0,15456.0,6650.0,13092.0,13092.0,13092.0,0.0,674.0,674.0,674.0,842.3717693836978,120.45135699373695,120.45135699373695,120.45135699373695,0.9623243295019157,0.9530993736951984,0.9530993736951984,0.9530993736951984,0.0,479.0,479.0,479.0
2,5,2,2013,0,3763332.37,13051232.31,6801613.291428572,7012041.958571428,3079887.85,10395426.51,5458761.357142857,5679473.115714286,28589.0,25484.0,26738.0,26917.714285714286,21318.0,20167.0,20226.571428571428,20443.178571428572,147402.0,121645.0,119998.85714285714,114779.03571428571,0.00555,0.00389,0.004687142857142857,0.004638928571428572,197.7,319.7,217.44285714285715,209.43928571428572,1.0,1.0,1.0,1.0,162.0,569.0,287.85714285714283,302.89285714285717,161.0,563.0,285.57142857142856,300.14285714285717,6.0,6.0,6.0,6.0,14.0,53.0,25.428571428571427,26.928571428571427,6.0,5.0,3.5714285714285716,3.5714285714285716,129.0,457.0,232.57142857142858,244.25,3.0,11.0,5.0,5.857142857142857,8.0,32.0,16.285714285714285,16.678571428571427,2.0,11.0,5.0,5.607142857142857,803.0,2899.0,1441.4285714285713,1521.4285714285713,3763332.37,13051232.31,6801613.291428572,7012041.958571428,0.0,0.0,0.0,116106.78714285714,129.0,233.0,155.85714285714286,166.71428571428572,3079887.848970026,10395426.50719429,5458761.35776628,5679473.116797948,15.0,19.0,18.428571428571427,19.071428571428573,85216.31,305624.78,189222.26285714286,209450.26464285716,34.0,64.0,48.857142857142854,52.75,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
3,5,2,2013,0,5458168.5,11179665.29,5716889.89,6992268.162857143,4267785.48,8989067.99,4583384.067142857,5641617.274285714,28654.0,27523.0,27190.85714285714,26898.428571428572,20921.0,21551.0,20334.285714285714,20363.321428571428,130897.0,148318.0,121320.57142857143,115297.39285714286,0.00408,0.00521,0.004714285714285714,0.0046128571428571425,302.5,270.6,214.9857142857143,209.7464285714286,1.0,1.0,1.0,1.0,211.0,512.0,236.71428571428572,300.82142857142856,209.0,510.0,235.0,298.07142857142856,6.0,6.0,6.0,6.0,22.0,44.0,21.0,26.857142857142858,0.0,6.0,2.857142857142857,3.392857142857143,169.0,414.0,191.42857142857142,242.67857142857142,1.0,12.0,3.5714285714285716,5.678571428571429,15.0,23.0,13.857142857142858,16.571428571428573,4.0,13.0,4.0,5.642857142857143,1078.0,2561.0,1181.2857142857142,1511.2857142857142,5458168.5,11179665.29,5716889.89,6992268.162857143,0.0,0.0,0.0,90341.78,150.0,225.0,144.0,166.03571428571428,4267785.477708691,8989067.99047802,4583384.067839766,5641617.275166616,23.0,14.0,19.0,19.25,324428.27999999997,157084.07,191908.47714285713,213475.86035714284,67.0,26.0,49.285714285714285,53.464285714285715,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
4,5,2,2013,0,5815611.07,8173550.12,4950596.43,7048370.1382142855,4647084.74,6507576.59,3963100.7457142854,5672059.9917857135,26771.0,27201.0,27083.428571428572,26816.89285714286,19690.0,20147.0,20068.428571428572,20309.25,142781.0,109468.0,120529.57142857143,116947.64285714286,0.00509,0.00408,0.004697142857142858,0.0046185714285714285,182.8,186.8,202.44285714285715,207.3107142857143,1.0,1.0,1.0,1.0,241.0,341.0,198.0,302.5,238.0,339.0,196.14285714285714,299.67857142857144,6.0,6.0,6.0,6.0,27.0,32.0,18.571428571428573,27.5,2.0,3.0,2.2857142857142856,3.2857142857142856,193.0,280.0,159.85714285714286,244.0,6.0,6.0,2.7142857142857144,5.678571428571429,13.0,17.0,12.428571428571429,16.607142857142858,0.0,3.0,2.142857142857143,5.428571428571429,1173.0,1734.0,983.0,1517.7857142857142,5815611.07,8173550.12,4950596.43,7048370.1382142855,0.0,0.0,0.0,72149.97107142858,154.0,191.0,133.85714285714286,166.89285714285714,4647084.735493381,6507576.593981517,3963100.7456991035,5672059.992579175,25.0,15.0,20.571428571428573,19.357142857142858,229578.69,104855.62,202264.85142857142,213622.08035714287,58.0,43.0,53.857142857142854,53.42857142857143,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
5,5,2,2013,1,4248246.45,3225175.57,4389838.762857143,7047158.875357144,3392369.6,2586608.79,3518071.1757142865,5655680.692857142,26830.0,26616.0,27030.428571428572,26886.10714285714,19447.0,18955.0,19968.428571428572,20304.428571428572,124787.0,87588.0,122718.0,117977.57142857143,0.00391,0.00566,0.0046728571428571435,0.0045960714285714285,153.5,226.5,197.68571428571428,206.78214285714284,1.0,1.0,1.0,1.0,183.0,116.0,175.42857142857142,302.7142857142857,182.0,114.0,173.71428571428572,299.89285714285717,6.0,6.0,6.0,6.0,14.0,11.0,16.0,27.571428571428573,2.0,1.0,2.142857142857143,3.25,145.0,93.0,140.57142857142858,244.0,7.0,0.0,2.857142857142857,5.821428571428571,11.0,10.0,11.571428571428571,16.642857142857142,4.0,1.0,2.2857142857142856,5.428571428571429,889.0,521.0,862.2857142857143,1515.8214285714287,4248246.45,3225175.57,4389838.762857143,7047158.875357144,0.0,0.0,0.0,53797.849285714285,116.0,87.0,123.14285714285714,166.64285714285714,3392369.599516071,2586608.7921291203,3518071.1750611826,5655680.693549712,16.0,21.0,20.714285714285715,19.071428571428573,145957.97,236179.5,208136.61571428573,206823.7992857143,43.0,47.0,53.857142857142854,52.142857142857146,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
6,5,2,2013,1,4388803.6,3906711.0,4556071.338571428,7017673.584285715,3347274.34,3268319.42,3626737.682857143,5607658.297142857,28668.0,26820.0,27323.571428571428,26927.214285714286,21307.0,19885.0,20304.428571428572,20286.178571428572,137833.0,116224.0,129895.85714285714,117543.46428571429,0.00495,0.00383,0.004571428571428572,0.0046303571428571435,215.2,209.1,196.07142857142858,208.89285714285714,1.0,1.0,1.0,1.0,171.0,149.0,183.28571428571428,300.32142857142856,169.0,147.0,181.57142857142858,297.42857142857144,6.0,6.0,6.0,6.0,13.0,14.0,16.285714285714285,27.357142857142858,2.0,3.0,2.2857142857142856,3.3214285714285716,142.0,123.0,147.57142857142858,242.0,0.0,0.0,2.857142857142857,5.607142857142857,14.0,8.0,12.142857142857142,16.607142857142858,0.0,1.0,2.142857142857143,5.428571428571429,879.0,635.0,913.4285714285714,1504.142857142857,4388803.6,3906711.0,4556071.338571428,7017673.584285715,0.0,0.0,0.0,31450.45535714286,120.0,105.0,127.85714285714286,165.75,3347274.340555767,3268319.4166766824,3626737.6819792753,5607658.297799853,15.0,22.0,19.857142857142858,19.0,80085.14,228282.84999999998,185837.42142857143,202951.10642857145,34.0,67.0,52.0,51.642857142857146,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
0,5,2,2013,0,4298069.68,4311626.38,4611979.721428571,7010229.928928572,3423974.02,3384442.35,3648974.054285715,5591601.9828571435,27438.0,24933.0,27411.85714285714,27056.64285714286,22374.0,19563.0,20660.0,20482.535714285714,128020.0,109347.0,131581.0,119317.07142857143,0.00428,0.00459,0.0046357142857142855,0.0046614285714285724,301.0,111.7,209.20000000000002,210.61785714285716,1.0,1.0,1.0,1.0,187.0,166.0,188.71428571428572,299.5357142857143,185.0,165.0,187.0,296.60714285714283,6.0,6.0,6.0,6.0,10.0,10.0,15.714285714285714,26.928571428571427,1.0,1.0,2.0,3.2857142857142856,154.0,132.0,152.0,241.53571428571428,3.0,3.0,3.2857142857142856,5.5,15.0,16.0,13.142857142857142,16.857142857142858,4.0,4.0,2.5714285714285716,5.428571428571429,907.0,937.0,952.2857142857143,1500.392857142857,4298069.68,4311626.38,4611979.721428571,7010229.928928572,0.0,0.0,0.0,19133.274999999998,120.0,121.0,130.0,165.0,3423974.023742509,3384442.3549343077,3648974.05441725,5591601.983507067,22.0,23.0,19.857142857142858,18.964285714285715,157415.38999999998,207312.71,175713.49857142856,198969.0632142857,56.0,61.0,50.42857142857143,51.25,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
1,5,2,2013,0,4663488.62,3763332.37,4662245.755714285,6992225.576071428,3677688.54,3079887.85,3690866.367142857,5561722.440714286,26357.0,28589.0,27615.285714285714,26894.321428571428,19629.0,21318.0,20669.428571428572,20384.535714285714,90559.0,147402.0,128897.0,116851.53571428571,0.00574,0.00555,0.0048000000000000004,0.004691428571428571,131.4,197.7,212.0142857142857,208.25357142857143,1.0,1.0,1.0,1.0,180.0,162.0,190.71428571428572,297.89285714285717,178.0,161.0,188.85714285714286,295.0,6.0,6.0,6.0,6.0,18.0,14.0,16.857142857142858,26.785714285714285,2.0,6.0,2.142857142857143,3.3214285714285716,134.0,129.0,152.28571428571428,239.92857142857142,3.0,3.0,3.2857142857142856,5.392857142857143,18.0,8.0,13.428571428571429,17.035714285714285,5.0,2.0,2.7142857142857144,5.428571428571429,986.0,803.0,959.2857142857143,1496.4285714285713,4663488.62,3763332.37,4662245.755714285,6992225.576071428,0.0,0.0,0.0,10597.388928571429,137.0,129.0,132.28571428571428,165.10714285714286,3677688.540888869,3079887.848970026,3690866.366696473,5561722.441413292,16.0,15.0,18.857142857142858,18.785714285714285,207823.04,85216.31,175786.40285714288,195551.11107142855,55.0,34.0,49.57142857142857,50.892857142857146,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
2,5,2,2013,0,5622176.45,5458168.5,4927794.909999999,6982759.667857143,4515976.68,4267785.48,3896021.9142857143,5553157.623214285,26056.0,28654.0,27253.428571428572,26840.928571428572,20140.0,20921.0,20501.14285714286,20322.5,115695.0,130897.0,124367.42857142857,117442.03571428571,0.00322,0.00408,0.004467142857142857,0.004626428571428572,116.0,302.5,200.34285714285713,203.8607142857143,1.0,1.0,1.0,1.0,221.0,211.0,199.14285714285714,296.25,219.0,209.0,197.14285714285714,293.35714285714283,6.0,6.0,6.0,6.0,19.0,22.0,17.571428571428573,26.678571428571427,0.0,0.0,1.2857142857142858,3.2142857142857144,182.0,169.0,159.85714285714286,238.75,4.0,1.0,3.4285714285714284,5.392857142857143,12.0,15.0,14.0,16.892857142857142,4.0,4.0,3.0,5.321428571428571,1084.0,1078.0,999.4285714285714,1489.2142857142858,5622176.45,5458168.5,4927794.909999999,6982759.667857143,0.0,0.0,0.0,4735.8435714285715,138.0,150.0,133.57142857142858,164.42857142857142,4515976.675201939,4267785.477708691,3896021.9133010325,5553157.623572669,22.0,23.0,19.857142857142858,18.892857142857142,332492.89999999997,324428.27999999997,211111.62999999998,201427.04214285713,71.0,67.0,54.857142857142854,51.82142857142857,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
3,5,2,2013,0,6416011.44,5815611.07,5064629.615714286,6922451.521785715,5136196.06,4647084.74,4020080.568571429,5500260.026071429,29084.0,26771.0,27314.85714285714,26823.035714285714,22687.0,19690.0,20753.428571428572,20382.60714285714,146585.0,142781.0,126608.57142857143,119287.78571428571,0.00436,0.00509,0.004507142857142857,0.004620714285714286,188.5,182.8,184.05714285714285,206.81071428571428,1.0,1.0,1.0,1.0,264.0,241.0,206.71428571428572,293.39285714285717,261.0,238.0,204.57142857142858,290.7142857142857,6.0,6.0,6.0,6.0,25.0,27.0,18.0,26.464285714285715,4.0,2.0,1.8571428571428572,3.142857142857143,216.0,193.0,166.57142857142858,236.71428571428572,3.0,6.0,3.7142857142857144,5.321428571428571,12.0,13.0,13.571428571428571,16.392857142857142,4.0,0.0,3.0,5.357142857142857,1333.0,1173.0,1035.857142857143,1475.0,6416011.44,5815611.07,5064629.615714286,6922451.521785715,0.0,0.0,0.0,0.0,151.0,154.0,133.71428571428572,163.5,5136196.062761822,4647084.735493381,4020080.5683086226,5500260.02638593,23.0,25.0,19.857142857142858,18.785714285714285,231872.87,229578.69,197889.42857142858,200472.71535714288,50.0,58.0,52.42857142857143,51.035714285714285,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
4,5,2,2013,0,7727680.05,4248246.45,5337782.327142857,6964985.000714285,6101584.58,3392369.6,4227866.26,5530550.377142857,26638.0,26830.0,27295.85714285714,26913.75,19759.0,19447.0,20763.285714285714,20392.071428571428,113183.0,124787.0,122380.28571428571,119272.10714285714,0.00522,0.00391,0.004525714285714286,0.0046107142857142866,314.0,153.5,202.79999999999998,210.66071428571428,1.0,1.0,1.0,1.0,322.0,183.0,218.28571428571428,295.0357142857143,320.0,182.0,216.28571428571428,292.39285714285717,6.0,6.0,6.0,6.0,31.0,14.0,18.571428571428573,26.75,6.0,2.0,2.4285714285714284,3.2142857142857144,256.0,145.0,175.57142857142858,237.92857142857142,6.0,7.0,3.7142857142857144,5.428571428571429,15.0,11.0,13.857142857142858,16.285714285714285,8.0,4.0,4.142857142857143,5.428571428571429,1595.0,889.0,1096.142857142857,1486.5357142857142,7727680.05,4248246.45,5337782.327142857,6964985.000714285,0.0,0.0,0.0,0.0,175.0,116.0,136.71428571428572,164.17857142857142,6101584.582459079,3392369.599516071,4227866.260732294,5530550.377476607,27.0,16.0,20.142857142857142,19.071428571428573,334646.0,145957.97,212899.0442857143,206712.7267857143,77.0,43.0,55.142857142857146,52.142857142857146,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
5,5,2,2013,1,6520355.77,4388803.6,5662369.372857143,6988165.1049999995,5213542.1,3347274.34,4488033.76,5550423.592142858,24122.0,28668.0,26909.0,26801.821428571428,18498.0,21307.0,20627.714285714286,20267.678571428572,132379.0,137833.0,123464.85714285714,120771.53571428571,0.00353,0.00495,0.0044714285714285715,0.004596785714285714,308.1,215.2,224.8857142857143,217.76785714285714,1.0,1.0,1.0,1.0,253.0,171.0,228.28571428571428,296.42857142857144,251.0,169.0,226.14285714285714,293.75,6.0,6.0,6.0,6.0,18.0,13.0,19.142857142857142,26.857142857142858,4.0,2.0,2.7142857142857144,3.25,214.0,142.0,185.42857142857142,239.14285714285714,3.0,0.0,3.142857142857143,5.392857142857143,11.0,14.0,13.857142857142858,16.321428571428573,3.0,0.0,4.0,5.464285714285714,1272.0,879.0,1150.857142857143,1492.2857142857142,6520355.77,4388803.6,5662369.372857143,6988165.1049999995,0.0,0.0,0.0,0.0,151.0,120.0,141.71428571428572,164.75,5213542.099755184,3347274.340555767,4488033.760766453,5550423.592334638,18.0,15.0,20.428571428571427,18.75,163153.86000000002,80085.14,215355.6,199301.25107142856,42.0,34.0,55.0,50.714285714285715,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
6,5,2,2013,1,5126131.05,4298069.68,5767701.865714285,6956522.795714286,4165368.61,3423974.02,4604904.369999999,5530538.875714286,23202.0,27438.0,26128.14285714286,26857.75,17262.0,22374.0,20049.85714285714,20315.10714285714,103657.0,128020.0,118582.57142857143,121237.78571428571,0.00445,0.00428,0.0044,0.0045789285714285715,270.5,301.0,232.78571428571428,220.11785714285716,1.0,1.0,1.0,1.0,215.0,187.0,234.57142857142858,295.07142857142856,213.0,185.0,232.42857142857142,292.42857142857144,6.0,6.0,6.0,6.0,12.0,10.0,19.0,26.607142857142858,3.0,1.0,2.857142857142857,3.25,174.0,154.0,190.0,237.89285714285714,3.0,3.0,3.5714285714285716,5.392857142857143,18.0,15.0,14.428571428571429,16.464285714285715,5.0,4.0,4.714285714285714,5.464285714285714,1154.0,907.0,1190.142857142857,1489.75,5126131.05,4298069.68,5767701.865714285,6956522.795714286,0.0,0.0,0.0,0.0,133.0,120.0,143.57142857142858,163.53571428571428,4165368.6146055628,3423974.023742509,4604904.371344996,5530538.876024222,22.0,22.0,21.428571428571427,18.714285714285715,168609.13999999998,157415.38999999998,228001.88571428575,196281.68785714285,45.0,56.0,56.57142857142857,49.964285714285715,0.0,0.0,0.0,39336.0,7744.0,7744.0,7744.0,15456.0,6650.0,6650.0,6650.0,13092.0,0.0,0.0,0.0,674.0,842.3717693836978,842.3717693836978,842.3717693836978,120.45135699373695,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9530993736951984,0.0,0.0,0.0,479.0
