date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_rolling_7d,sessions_rolling_30d,sessions_rolling_90d
2013-10-21,12745,9506,53990,0.00578,274.1,12868.57142857143,14441.633333333333,18580.144444444446
2013-10-22,14589,10511,47642,0.00338,207.1,12967.714285714286,14346.033333333333,18476.98888888889
2013-10-23,13717,10722,60164,0.0035,121.5,13080.285714285714,14366.066666666668,18359.2
2013-10-24,12783,9260,50277,0.00481,108.1,13161.285714285714,14164.5,18270.466666666667
2013-10-25,12510,9642,46132,0.00342,284.2,13188.0,14033.733333333334,18207.266666666666
2013-10-26,12422,8842,45914,0.00452,197.1,13253.57142857143,13905.966666666667,18067.222222222223
2013-10-27,13304,10333,64827,0.00326,308.3,13152.857142857143,13828.4,17984.37777777778
2013-10-28,14257,11502,64149,0.00469,263.5,13368.857142857143,13658.333333333334,17892.01111111111
2013-10-29,15101,11332,69384,0.0055,290.4,13442.0,13501.2,17819.3
2013-10-30,11718,8876,59818,0.00461,172.4,13156.42857142857,13299.2,17688.033333333333
2013-10-31,15782,12006,85169,0.00421,193.6,13584.857142857143,13368.266666666666,17617.955555555556
2013-11-01,13644,10009,46358,0.00343,180.9,13746.857142857143,13391.7,17550.0
2013-11-02,11668,9313,57812,0.00481,183.2,13639.142857142857,13344.633333333333,17433.7
2013-11-03,11609,8407,59878,0.00519,290.6,13397.0,13215.7,17279.155555555557
2013-11-04,10715,8320,47693,0.00409,266.8,12891.0,13106.4,17161.87777777778
2013-11-05,11604,8132,44253,0.00497,316.4,12391.42857142857,13023.033333333333,17049.37777777778
2013-11-06,10138,7332,55455,0.00424,236.5,12165.714285714286,12941.966666666667,16883.71111111111
2013-11-07,9896,7936,41435,0.00372,271.6,11324.857142857143,12835.4,16750.655555555557
2013-11-08,11835,9472,50627,0.00447,235.1,11066.42857142857,12822.633333333333,16627.366666666665
2013-11-09,11950,8786,61115,0.00577,316.8,11106.714285714286,12785.8,16531.87777777778
2013-11-10,11694,8912,52770,0.00377,101.7,11118.857142857143,12718.1,16388.744444444445
2013-11-11,12691,10310,49619,0.00487,218.3,11401.142857142857,12707.033333333333,16309.277777777777
2013-11-12,10332,7718,56650,0.00385,152.9,11219.42857142857,12616.6,16164.333333333334
2013-11-13,10669,7530,43743,0.00394,198.0,11295.285714285714,12490.266666666666,16009.966666666667
2013-11-14,10545,7419,41667,0.00497,139.8,11388.0,12378.6,15887.2
2013-11-15,10155,8283,45684,0.00499,255.2,11148.0,12286.133333333333,15719.388888888889
2013-11-16,10651,7729,53104,0.00423,159.4,10962.42857142857,12233.966666666667,15563.888888888889
2013-11-17,12887,10510,44818,0.00439,166.4,11132.857142857143,12252.766666666666,15442.233333333334
2013-11-18,12188,9286,39130,0.00448,159.6,11061.0,12260.266666666666,15320.488888888889
2013-11-19,11008,8981,50511,0.00405,176.1,11157.57142857143,12160.233333333334,15196.422222222222
2013-11-20,11167,9011,38482,0.00329,136.0,11228.714285714286,12107.633333333333,15090.788888888888
2013-11-21,11384,9190,49377,0.00389,193.8,11348.57142857143,12000.8,14973.177777777777
2013-11-22,11413,9153,40833,0.00568,255.2,11528.285714285714,11924.0,14855.322222222223
2013-11-23,11180,8348,47452,0.00427,200.9,11603.857142857143,11870.566666666668,14723.68888888889
2013-11-24,11573,8198,52687,0.00349,315.3,11416.142857142857,11839.333333333334,14589.866666666667
2013-11-25,11593,9021,39009,0.00519,207.0,11331.142857142857,11811.7,14453.111111111111
2013-11-26,12310,9377,51458,0.00486,198.6,11517.142857142857,11778.566666666668,14352.488888888889
2013-11-27,12543,10098,65740,0.0054,126.5,11713.714285714286,11721.433333333332,14234.666666666666
2013-11-28,10476,7994,55311,0.00562,142.4,11584.0,11567.266666666666,14056.622222222222
2013-11-29,11266,8171,45345,0.00373,106.9,11563.0,11552.2,13915.544444444444
2013-11-30,11143,8100,53974,0.00531,167.4,11557.714285714286,11397.566666666668,13849.455555555556
2013-12-01,12906,9103,46795,0.00459,124.7,11748.142857142857,11372.966666666667,13822.011111111111
2013-12-02,12341,9953,43684,0.00475,114.8,11855.0,11395.4,13786.011111111111
2013-12-03,14986,12043,65628,0.00503,162.8,12237.285714285714,11507.966666666667,13774.522222222222
2013-12-04,13847,10991,54490,0.00483,149.8,12423.57142857143,11612.366666666667,13744.133333333333
2013-12-05,12296,8669,53642,0.00329,227.5,12683.57142857143,11635.433333333332,13700.344444444445
2013-12-06,12192,9853,54072,0.00459,254.2,12815.857142857143,11703.9,13662.333333333334
2013-12-07,12562,8902,51547,0.00444,184.5,13018.57142857143,11792.766666666666,13613.444444444445
2013-12-08,13175,9415,45023,0.00462,178.1,13057.0,11837.433333333332,13558.422222222222
2013-12-09,14634,10378,61409,0.00497,182.9,13384.57142857143,11926.9,13530.355555555556
2013-12-10,14413,10733,46851,0.00408,254.9,13302.714285714286,12017.533333333333,13502.611111111111
2013-12-11,13334,9646,50387,0.00393,167.0,13229.42857142857,12038.966666666667,13477.077777777778
2013-12-12,13714,10039,62414,0.00556,168.4,13432.0,12151.7,13430.388888888889
2013-12-13,13337,9763,69039,0.00439,294.0,13595.57142857143,12240.633333333333,13393.08888888889
2013-12-14,12138,9093,60465,0.00555,228.5,13535.0,12293.733333333334,13358.988888888889
2013-12-15,12391,10022,52207,0.00356,119.5,13423.0,12368.266666666666,13308.033333333333
2013-12-16,12596,9700,58261,0.00574,104.0,13131.857142857143,12433.1,13234.544444444444
2013-12-17,13408,10752,57040,0.00425,316.2,12988.285714285714,12450.466666666667,13165.955555555556
2013-12-18,13825,10901,72395,0.0045,154.0,13058.42857142857,12505.033333333333,13152.9
2013-12-19,13925,11168,63968,0.00445,176.4,13088.57142857143,12602.266666666666,13107.522222222222
2013-12-20,10678,8634,38513,0.00405,256.3,12708.714285714286,12585.966666666667,13045.077777777778
2013-12-21,11879,8813,56301,0.00341,119.1,12671.714285714286,12602.466666666667,12983.1
2013-12-22,13955,9944,47679,0.00429,138.2,12895.142857142857,12687.2,12992.422222222222
2013-12-23,13029,10369,52511,0.00522,305.5,12957.0,12748.833333333334,12927.966666666667
2013-12-24,12470,9370,54463,0.00563,281.4,12823.0,12778.733333333334,12883.933333333332
2013-12-25,13141,10384,67446,0.00482,193.3,12725.285714285714,12830.333333333334,12849.333333333334
2013-12-26,13040,9292,57219,0.00539,314.3,12598.857142857143,12854.666666666666,12820.544444444444
2013-12-27,12152,8597,59360,0.00338,229.1,12809.42857142857,12841.633333333333,12740.466666666667
2013-12-28,13571,10335,71175,0.00493,279.6,13051.142857142857,12944.8,12671.08888888889
2013-12-29,14050,11493,56883,0.00416,174.7,13064.714285714286,13037.6,12629.666666666666
2013-12-30,11723,8674,59465,0.00458,265.2,12878.142857142857,13056.933333333332,12607.58888888889
2013-12-31,14417,11430,46209,0.00578,308.1,13156.285714285714,13107.3,12623.988888888889
2014-01-01,10162,8295,36165,0.00534,235.0,12730.714285714286,13034.666666666666,12591.566666666668
2014-01-02,12776,10056,46028,0.00366,238.7,12693.0,12961.0,12561.555555555555
2014-01-03,10230,8247,42607,0.00543,249.9,12418.42857142857,12840.433333333332,12519.733333333334
2014-01-04,11496,8503,57148,0.00507,207.9,12122.0,12813.766666666666,12490.744444444445
2014-01-05,8870,6926,44512,0.00456,166.9,11382.0,12703.033333333333,12449.633333333333
2014-01-06,10178,7568,55426,0.004,138.1,11161.285714285714,12623.566666666668,12417.244444444445
2014-01-07,10724,7860,45535,0.00329,192.2,10633.714285714286,12541.866666666667,12400.644444444444
2014-01-08,11340,9281,41050,0.00362,221.5,10802.0,12432.066666666668,12381.58888888889
2014-01-09,12137,9810,46390,0.00361,223.5,10710.714285714286,12356.2,12363.944444444445
2014-01-10,10545,8273,53901,0.00372,307.1,10755.714285714286,12263.233333333334,12336.41111111111
2014-01-11,11306,9172,52326,0.0045,116.2,10728.57142857143,12182.966666666667,12317.08888888889
2014-01-12,10212,7242,48240,0.00495,177.3,10920.285714285714,12078.8,12269.9
2014-01-13,11373,8627,58511,0.00345,159.0,11091.0,12053.3,12241.877777777778
2014-01-14,9693,7471,36668,0.00468,142.0,10943.714285714286,11963.366666666667,12205.922222222222
2014-01-15,10310,7878,44709,0.00362,123.8,10796.57142857143,11887.166666666666,12184.744444444445
2014-01-16,11632,8624,55483,0.00545,222.1,10724.42857142857,11827.966666666667,12177.066666666668
2014-01-17,10035,7721,34898,0.00514,163.8,10651.57142857143,11701.633333333333,12155.644444444444
2014-01-18,11008,7875,51195,0.00469,156.6,10609.0,11604.4,12122.3
2014-01-19,10951,8766,39504,0.00561,139.8,10714.57142857143,11613.5,12102.366666666667
2014-01-20,10678,8033,41933,0.00414,149.6,10615.285714285714,11573.466666666667,12058.91111111111
2014-01-21,12658,10040,58632,0.00331,185.2,11038.857142857143,11530.233333333334,12047.144444444444
2014-01-22,11638,9145,51241,0.00416,267.6,11228.57142857143,11483.866666666667,12034.422222222222
2014-01-23,8560,6503,36491,0.00513,219.7,10789.714285714286,11353.533333333333,11990.533333333333
2014-01-24,10811,8705,44738,0.00511,198.0,10900.57142857143,11275.866666666667,11972.633333333333
2014-01-25,11205,8252,55016,0.00535,291.3,10928.714285714286,11214.7,11949.31111111111
2014-01-26,9240,6492,46324,0.00327,254.1,10684.285714285714,11117.633333333333,11893.566666666668
2014-01-27,7973,6381,31862,0.0051,245.5,10297.857142857143,10931.033333333333,11814.366666666667
2014-01-28,11746,8341,61175,0.00402,134.5,10167.57142857143,10854.233333333334,11814.677777777777
2014-01-29,12266,9150,42684,0.00535,240.4,10257.285714285714,10872.333333333334,11775.611111111111
2014-01-30,9689,7229,34153,0.0039,121.9,10418.57142857143,10714.733333333334,11731.666666666666
2014-01-31,9999,7139,45816,0.00411,127.7,10302.57142857143,10709.3,11713.122222222222
2014-02-01,15250,10976,74103,0.00324,262.1,10880.42857142857,10791.766666666666,11753.577777777778
2014-02-02,15769,11975,54002,0.005,317.7,11813.142857142857,10976.4,11809.733333333334
2014-02-03,15293,12184,75902,0.0052,219.2,12858.857142857143,11102.966666666667,11850.722222222223
2014-02-04,15527,11742,63891,0.00455,221.7,13399.0,11324.866666666667,11910.6
2014-02-05,14372,10247,59542,0.00551,124.6,13699.857142857143,11464.666666666666,11960.333333333334
2014-02-06,17900,13155,75113,0.00528,271.7,14872.857142857143,11703.866666666667,12027.722222222223
2014-02-07,16078,11903,80234,0.00536,212.0,15741.285714285714,11861.8,12073.58888888889
2014-02-08,16853,12274,90385,0.00432,128.0,15970.285714285714,12019.0,12130.91111111111
2014-02-09,16200,11546,85048,0.00427,141.2,16031.857142857143,12207.5,12169.9
2014-02-10,15696,11222,73058,0.00533,199.8,16089.42857142857,12353.833333333334,12229.5
2014-02-11,14584,11159,63707,0.0049,284.3,15954.714285714286,12499.566666666668,12273.0
2014-02-12,14476,10599,47339,0.0044,132.8,15969.57142857143,12603.0,12316.677777777777
2014-02-13,16062,12629,78816,0.005,145.4,15707.0,12815.3,12382.31111111111
2014-02-14,14509,11532,61350,0.00389,226.3,15482.857142857143,12955.266666666666,12425.177777777777
2014-02-15,14141,10885,63673,0.00439,291.0,15095.42857142857,13038.9,12439.111111111111
2014-02-16,15943,12928,83331,0.00325,209.3,15058.714285714286,13235.833333333334,12480.833333333334
2014-02-17,14961,12046,63357,0.00394,245.0,14953.714285714286,13367.6,12524.755555555555
2014-02-18,15257,11443,57332,0.00358,309.9,15049.857142857143,13511.133333333333,12570.2
2014-02-19,15472,11216,62065,0.0044,146.7,15192.142857142857,13670.933333333332,12615.622222222222
2014-02-20,15337,11846,72379,0.00514,287.0,15088.57142857143,13760.233333333334,12659.222222222223
2014-02-21,12479,9867,62474,0.00414,314.8,14798.57142857143,13788.266666666666,12673.655555555555
2014-02-22,16863,12049,89182,0.00357,288.5,15187.42857142857,14065.033333333333,12732.433333333332
2014-02-23,18734,14921,100009,0.0047,163.2,15586.142857142857,14329.133333333333,12811.777777777777
2014-02-24,16007,11852,56518,0.00507,193.7,15735.57142857143,14489.2,12852.855555555556
2014-02-25,17906,12878,67027,0.00528,196.8,16114.0,14778.066666666668,12912.444444444445
2014-02-26,15690,12798,75723,0.00465,144.7,16145.142857142857,15035.3,12970.377777777778
2014-02-27,16405,11852,58497,0.00444,185.3,16297.714285714286,15190.6,13027.477777777778
2014-02-28,13184,10619,64378,0.00446,103.1,16398.428571428572,15221.2,13050.155555555555
2014-03-01,23068,18188,89795,0.00443,214.4,17284.85714285714,15667.166666666666,13163.066666666668
2014-03-02,23861,17740,83970,0.00555,278.5,18017.285714285714,16129.233333333334,13291.066666666668
2014-03-03,22641,15964,108362,0.00522,271.4,18965.0,16375.6,13376.122222222222
2014-03-04,20167,16226,97482,0.0051,161.5,19288.0,16522.2,13446.344444444445
2014-03-05,23200,16311,80376,0.00399,255.7,20360.85714285714,16785.766666666666,13567.5
2014-03-06,24291,18643,86328,0.00413,132.9,21487.428571428572,17077.9,13701.933333333332
2014-03-07,20656,16435,109054,0.00462,295.0,22554.85714285714,17287.366666666665,13791.866666666667
2014-03-08,20789,15662,93141,0.00366,173.0,22229.285714285714,17383.666666666668,13876.466666666667
2014-03-09,20453,15397,92789,0.00389,280.1,21742.428571428572,17529.5,13941.122222222222
2014-03-10,22824,16607,119164,0.00448,254.9,21768.571428571428,17728.533333333333,14034.577777777778
2014-03-11,21099,15989,103643,0.00562,181.8,21901.714285714286,17891.833333333332,14120.855555555556
2014-03-12,21452,16567,83714,0.00563,292.5,21652.0,18083.7,14206.833333333334
2014-03-13,22441,16314,121601,0.00427,313.9,21387.714285714286,18345.6,14307.988888888889
2014-03-14,21483,15918,116693,0.00539,257.6,21505.85714285714,18579.166666666668,14411.822222222223
2014-03-15,21970,16562,77321,0.00331,254.5,21674.571428571428,18776.1,14518.255555555555
2014-03-16,24630,17335,97783,0.00347,150.4,22271.285714285714,19113.466666666667,14651.966666666667
2014-03-17,23340,16575,125068,0.00453,191.6,22345.0,19420.1,14762.322222222223
2014-03-18,21053,16281,111523,0.00456,247.3,22338.428571428572,19590.433333333334,14842.633333333333
2014-03-19,21922,16740,74242,0.0055,287.1,22405.571428571428,19822.466666666667,14931.488888888889
2014-03-20,20278,15014,82640,0.0043,133.6,22096.571428571428,19989.833333333332,15038.155555555555
2014-03-21,21123,16314,83362,0.00392,188.7,22045.14285714286,20178.2,15140.866666666667
2014-03-22,21770,16029,96726,0.00414,193.0,22016.571428571428,20392.633333333335,15227.7
2014-03-23,20889,15510,67631,0.00542,287.5,21482.14285714286,20672.966666666667,15315.033333333333
2014-03-24,18783,14040,72777,0.00362,241.1,20831.14285714286,20736.966666666667,15385.177777777777
2014-03-25,20978,15803,73386,0.00516,114.2,20820.428571428572,20811.766666666666,15472.255555555555
2014-03-26,20541,16241,84830,0.00567,319.9,20623.14285714286,20962.9,15555.6
2014-03-27,22481,18073,111766,0.0043,317.8,20937.85714285714,21115.4,15670.366666666667
2014-03-28,21260,16689,81224,0.00368,251.1,20957.428571428572,21301.066666666666,15755.8
2014-03-29,24623,19993,90493,0.00419,173.8,21365.0,21575.0,15873.277777777777
2014-03-30,21014,17170,96869,0.00361,266.0,21382.85714285714,21836.0,15976.511111111111
2014-03-31,23037,16851,99689,0.00499,208.7,21990.571428571428,21834.966666666667,16072.288888888888
2014-04-01,31669,24005,146762,0.00435,236.5,23517.85714285714,22095.233333333334,16311.255555555555
2014-04-02,31084,23844,121167,0.00342,311.2,25024.0,22376.666666666668,16514.67777777778
2014-04-03,27680,21795,123121,0.00436,187.2,25766.714285714286,22627.1,16708.566666666666
2014-04-04,33564,27006,178036,0.00455,230.0,27524.428571428572,22972.566666666666,16953.766666666666
2014-04-05,29571,20726,141514,0.00443,301.8,28231.285714285714,23148.566666666666,17183.777777777777
2014-04-06,29897,24048,113402,0.00362,202.1,29500.285714285714,23456.6,17402.87777777778
2014-04-07,27724,20365,96746,0.0045,212.3,30169.85714285714,23687.766666666666,17591.766666666666
2014-04-08,27636,20497,143557,0.00359,152.9,29593.714285714286,23927.2,17772.833333333332
2014-04-09,29270,21990,145987,0.00502,224.1,29334.571428571428,24142.066666666666,17963.2
2014-04-10,29376,21760,105496,0.00426,179.3,29576.85714285714,24417.966666666667,18172.433333333334
2014-04-11,27935,22850,118469,0.00472,217.1,28772.714285714286,24634.066666666666,18357.2
2014-04-12,28989,20697,124163,0.00518,223.2,28689.571428571428,24852.333333333332,18565.833333333332
2014-04-13,32172,24250,152724,0.00439,120.4,29014.571428571428,25208.633333333335,18796.933333333334
2014-04-14,28984,21787,99668,0.00367,259.6,29194.571428571428,25442.433333333334,19011.277777777777
2014-04-15,31036,22252,162557,0.00513,171.6,29680.285714285714,25655.966666666667,19241.566666666666
2014-04-16,29288,23345,143059,0.00332,225.9,29682.85714285714,25854.233333333334,19437.744444444445
2014-04-17,26998,19652,95425,0.00405,206.0,29343.14285714286,26052.4,19626.222222222223
2014-04-18,28486,23229,108624,0.00408,164.3,29421.85714285714,26271.2,19820.422222222223
2014-04-19,31395,22973,144900,0.00407,276.8,29765.571428571428,26641.766666666666,20047.577777777777
2014-04-20,30149,23019,144722,0.00383,249.2,29476.571428571428,26942.633333333335,20263.922222222223
2014-04-21,32674,23745,140656,0.0035,104.8,30003.714285714286,27306.1,20486.32222222222
2014-04-22,32103,25911,159800,0.00358,174.0,30156.14285714286,27679.9,20713.71111111111
2014-04-23,26922,21973,128715,0.00391,154.7,29818.14285714286,27951.2,20917.733333333334
2014-04-24,28696,22691,100395,0.00534,318.0,30060.714285714286,28208.466666666667,21116.455555555556
2014-04-25,32626,23330,149274,0.0035,140.6,30652.14285714286,28611.3,21354.466666666667
2014-04-26,28597,20330,120686,0.00475,159.8,30252.428571428572,28815.166666666668,21569.544444444444
2014-04-27,31694,22215,170628,0.00449,145.2,30473.14285714286,29162.966666666667,21833.11111111111
2014-04-28,27759,21830,138714,0.00393,133.2,29771.0,29267.5,22011.033333333333
2014-04-29,32248,25948,163941,0.00579,223.1,29791.714285714286,29641.966666666667,22233.055555555555
2014-04-30,30939,23211,133474,0.00356,156.9,30365.571428571428,29905.366666666665,22469.166666666668
